acn,ATCEquipment/NavFacility/Buildings,Aircraft,Airport,AirspaceStructure,ChartOrPublication,CompanyPolicy,Environment-NonWeatherRelated,Equipment/Tooling,HumanFactors,Incorrect/NotInstalled/UnavailablePart,LogbookEntry,MEL,Manuals,None,Procedure,SoftwareandAutomation,Staffing,Weather
1607360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1612878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614073,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614567,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1615075,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1615386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1616091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619262,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1619407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619772,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1622120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624791,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1628182,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1633031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643322,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1644598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645904,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1647044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1648527,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1651473,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652993,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1653117,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1653123,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655584,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656199,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1660459,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1663210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665535,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1666716,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1668444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1669075,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1670141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676891,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1677942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1677943,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1678806,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1680103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1682673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683045,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1683101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1684386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684405,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1684659,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1685304,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1686025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1686973,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1686989,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1689005,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1689258,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1689300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1689894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1691602,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1692552,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696494,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1696794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701531,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1702113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1702170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1704202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704839,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1705064,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1705707,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717506,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719737,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1722582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1740608,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744044,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1745257,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746905,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1748667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1752091,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1752460,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1755807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1755916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1757336,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1757442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1762410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1762502,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1762538,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1762841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763206,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1763798,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1763812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1766139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1767834,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1767875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1768645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770479,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1771019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772589,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772902,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1774463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774703,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776616,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1778856,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778902,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1779962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780439,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1231117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1232580,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1232903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1232907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1234068,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1234608,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1235981,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1237016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1237245,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1239499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1240834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1243143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1244548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1245537,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1246107,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1246110,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1246858,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1247464,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1247758,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1248903,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1249291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1251006,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1251257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1251695,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1251890,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1252782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1254029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1254106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1255968,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1257338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1258959,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1259092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1259797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1260880,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1261600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1262926,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1263301,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1264388,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1265478,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1265531,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1265743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1265993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1266118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1267165,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1269056,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1270426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1270457,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1272196,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1275613,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1277153,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1278433,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1279360,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1279617,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1280276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1280366,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1280918,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1281125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1281274,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1282173,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1282360,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1282583,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1282914,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1283387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1284180,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1286539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1286727,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1286831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1289022,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1289411,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1289759,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1293253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1293466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1293699,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1294119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1294203,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1294257,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1294400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1295420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1296512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1296594,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1298330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1300884,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1301400,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1302221,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1303254,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1303470,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1303484,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1307347,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1308034,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1308698,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1309423,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1309659,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311326,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311381,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1311926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1312359,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1312418,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1312651,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1313743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1314037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1314098,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1314571,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1315627,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1316317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1316594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1316858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1317068,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1318178,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1318200,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1318336,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1318384,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1318531,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1318546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1318631,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1319577,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1320628,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1322183,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1323108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1324069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1325027,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
1327372,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1328354,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1328387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1328552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1330454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1330573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1331761,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1331903,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1332731,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1334677,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1336159,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1337244,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1337953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1339202,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1339943,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1340863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1341352,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1342113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1342576,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1344405,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1349407,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1349522,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1349554,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1351533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1354018,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1354807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1355180,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1355221,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1355430,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1355711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1356691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1356737,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1358140,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1359921,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1360337,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1362468,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1364964,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1365028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1365870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1366871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1367121,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1368390,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1369992,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1371657,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371871,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1372759,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1374604,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1375591,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1377054,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1379465,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1380443,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1382774,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1383845,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1387552,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1387619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1389243,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1392743,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1397509,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1397571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1397988,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1399982,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1400352,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400790,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1402574,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1402901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1403797,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1403923,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1404099,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1405613,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1406558,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1406958,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1408269,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1409595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1411411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1414880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1416198,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1416767,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1417359,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1417906,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1418034,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1418436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1419764,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1419976,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1420867,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1422154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1422636,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1423961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1424407,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1
1424835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1425483,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1426045,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1428338,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1428339,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1428341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
